booking_id,hotel_type,lead_time_days,arrival_month,arrival_day,stays_weekend_nights,stays_week_nights,adults,children,booking_channel,deposit_type,customer_type,avg_daily_rate,special_requests,required_parking_spaces,previous_cancellations,previous_bookings_not_canceled,is_repeated_guest,is_canceled
f12da8f1-8413-4026-b64d-717a0c694970,ResortHotel,244,9,2,7,1,3,2,Direct,NonRefund,Transient,70.33,1,2,1,1,0,0
863b22cd-a661-4c14-90dc-37c8a8b3bbd4,ResortHotel,287,1,2,1,6,1,2,TravelAgent,NonRefund,Transient,177.41,5,1,4,7,1,1
ef6aca72-8daa-4dbc-8d61-3d6b6ec8f615,ResortHotel,258,11,2,7,2,2,0,Direct,NoDeposit,Contract,482.91,5,1,4,1,0,1
2fb2f4e9-02de-46d4-bef7-ba2da28740c5,ResortHotel,36,10,19,0,1,3,3,Direct,NoDeposit,Contract,478.14,3,1,4,4,1,1
7a9e8ec7-4277-435c-8b1f-1f03bf500009,ResortHotel,96,2,26,0,3,4,2,Online,NonRefund,Group,77.63,1,0,0,6,1,0
c8e0b600-a47a-42f8-bd80-4f519cb66b48,ResortHotel,344,10,21,3,3,4,3,TravelAgent,NoDeposit,Transient-Party,256.67,1,1,5,10,1,1
c5429fad-5ae9-42fb-9b3c-0f060fce2390,CityHotel,221,2,6,0,8,4,3,Online,Refundable,Group,491.71,3,0,2,5,1,1
67571b76-6043-44a1-813e-a342c7d54b3a,CityHotel,166,7,8,9,2,4,3,Online,NonRefund,Group,228.11,1,0,1,10,1,0
815e3fba-283a-4949-b6a7-21f2aef8fae3,CityHotel,173,7,26,3,2,2,3,TravelAgent,NonRefund,Transient-Party,305.8,3,2,0,10,1,0
6e7e46c9-9acf-4e52-b489-0ddd7bae5d9b,CityHotel,143,11,6,5,4,4,1,Direct,NonRefund,Transient-Party,471.26,5,0,0,8,1,0
2cb9cafa-9dbf-435c-970c-11ff1d390b48,CityHotel,95,11,24,1,3,1,1,TravelAgent,Refundable,Group,396.25,3,2,1,3,1,0
a0c562c6-c332-400e-849e-bfaece447968,ResortHotel,360,4,10,7,5,2,2,Direct,NonRefund,Group,496.63,4,2,0,8,1,0
b1c9ec8e-9f36-44de-8c37-1cab0121685b,CityHotel,72,5,22,6,6,4,1,Direct,NoDeposit,Transient-Party,210.57,3,2,5,8,1,1
383a917c-a87e-49fd-a8f8-717e17c34481,CityHotel,335,12,24,1,0,1,1,Corporate,NonRefund,Contract,482.78,2,1,1,8,1,0
addff937-04d5-4cc8-9101-ca5cac3bbf74,CityHotel,210,3,2,10,1,4,0,Online,NonRefund,Group,461.58,3,0,5,6,1,1
9dd3d877-bb3a-4814-8f32-6def45f986f7,ResortHotel,286,9,26,1,0,2,1,TravelAgent,NoDeposit,Transient-Party,341.38,0,2,5,10,1,1
72d1f82e-ecc0-4a0e-b5b7-291b38ea6c42,ResortHotel,319,3,22,6,8,1,2,Direct,Refundable,Transient-Party,365.32,4,2,5,6,1,1
bfc05b21-e90e-4013-8ea0-029873082556,CityHotel,15,4,17,13,0,1,2,TravelAgent,NonRefund,Contract,380.26,2,1,4,3,1,0
ddbfac5a-f8a6-4419-86ea-d708cf02f726,ResortHotel,38,3,3,3,0,1,2,TravelAgent,NoDeposit,Contract,237.07,4,0,1,0,0,0
4e500da6-751c-4109-a4c7-5cfb3e8e9d21,CityHotel,214,12,19,1,0,1,3,Corporate,NoDeposit,Group,81.87,1,2,1,7,1,0
93d4f79b-791c-417a-ae62-4a414c65eec1,ResortHotel,204,2,3,4,6,4,1,Online,NoDeposit,Transient-Party,438.15,4,1,3,6,1,1
30f8b406-1c32-41ca-b16b-da8a3557a0c0,CityHotel,317,9,2,2,4,2,3,TravelAgent,NonRefund,Transient-Party,211.73,1,2,4,8,1,0
af9f5a3b-7199-4e9f-a84f-e80fb409fef1,CityHotel,101,1,13,1,7,2,3,Online,NoDeposit,Contract,89.2,3,0,1,5,1,0
9a19df12-21b6-49b0-8125-613b9b4e8ef6,ResortHotel,218,7,15,7,1,1,2,Direct,Refundable,Contract,158.93,4,1,4,9,1,0
a6639866-bcb8-4878-b096-bc23d0fc798b,ResortHotel,283,12,23,2,0,2,3,Online,NonRefund,Transient-Party,209.09,2,0,1,6,1,0
5eb218d2-3841-43da-9f89-501c76f0981b,CityHotel,326,12,11,0,3,4,2,Direct,Refundable,Transient,314.18,5,0,3,10,1,1
a9e2bc23-608e-4f41-873c-a60f4ad83d8c,ResortHotel,326,3,10,1,1,4,2,TravelAgent,NoDeposit,Contract,338.61,0,1,1,5,1,1
35210ddc-7836-42f8-9d03-54b439316bd4,CityHotel,95,1,25,3,5,3,3,TravelAgent,NoDeposit,Transient-Party,168.01,0,2,3,9,1,0
e5b7a033-0d41-4c91-8ff1-46b410a05f3d,ResortHotel,263,9,13,6,8,3,2,Online,NonRefund,Transient-Party,443.85,3,2,0,6,1,1
3bd0b50a-988e-4c9c-b016-bafd6f64a6ad,ResortHotel,188,12,14,12,2,3,1,Corporate,NonRefund,Group,273.91,2,2,2,2,0,1
29dafd05-77c2-4005-9761-d9e643be136d,ResortHotel,225,9,15,3,3,1,1,Direct,NoDeposit,Contract,59.99,5,2,5,4,1,1
5393bb09-96ab-47de-9333-f6b60a96ec2d,ResortHotel,143,10,27,0,7,4,0,Online,Refundable,Transient-Party,376.6,0,1,5,3,1,1
5c6a8bda-4cd8-49d9-bd61-580d333669c1,ResortHotel,192,10,26,2,3,2,0,TravelAgent,Refundable,Transient-Party,296.66,4,0,5,0,0,0
7f47392b-acc6-439a-9867-6e1b287c813f,ResortHotel,279,8,28,5,4,1,3,Direct,NoDeposit,Contract,161.66,1,2,5,0,0,1
ed41519d-722a-49c6-b315-f3b753f35560,ResortHotel,1,12,23,3,0,3,1,Direct,NonRefund,Transient,90.03,0,1,1,1,0,0
f107385e-3694-4bd4-b9e9-bdcaf6280127,CityHotel,10,2,3,0,5,4,0,Direct,NonRefund,Transient,280.71,0,1,3,1,0,0
a46ef12e-6222-42f0-8347-4bfb37867d39,CityHotel,200,1,17,0,10,4,0,Online,NonRefund,Contract,429.48,5,0,1,6,1,1
b4e826aa-d931-4d5e-8711-62c2192f7442,ResortHotel,119,11,13,9,1,3,1,Corporate,Refundable,Contract,210.93,4,2,0,5,1,0
ffd9a76d-1dcb-4fb1-ad18-8d3f767e5c6e,CityHotel,317,5,6,2,8,4,0,Corporate,Refundable,Group,288.26,1,1,4,7,1,0
7ef5d578-28ff-4b90-a3d6-09799fc48116,ResortHotel,41,1,21,1,3,1,0,Corporate,NoDeposit,Transient-Party,55.67,5,2,3,3,1,1
dca78ac3-20ee-4254-9eb2-f753e48b9764,CityHotel,118,12,21,7,7,4,1,TravelAgent,Refundable,Transient-Party,485.87,1,0,4,7,1,0
2bee11e7-0699-4825-81a2-0a7106e57338,CityHotel,220,5,1,0,2,1,3,Corporate,NoDeposit,Group,335.37,4,0,2,7,1,1
44db4a2e-5c17-40ea-a2b6-f3169370ac95,CityHotel,273,7,22,1,0,4,1,Corporate,Refundable,Transient,70.69,0,2,0,10,1,0
dbf1bd37-ef44-44b0-94a2-8a832e7d1aad,ResortHotel,134,11,25,5,0,1,0,Corporate,Refundable,Group,165.78,3,0,5,0,0,0
a93ff32d-49a5-4a1e-9754-c60f898b7764,ResortHotel,4,7,28,4,8,3,0,TravelAgent,NonRefund,Group,135.03,5,2,0,7,1,0
2ac08e28-375d-41b4-a433-aab778e51561,ResortHotel,279,3,8,7,7,4,1,TravelAgent,NoDeposit,Contract,482.7,5,1,4,7,1,1
6acc1b46-753e-4809-ad35-2edbbe6266a8,CityHotel,357,4,27,8,1,1,0,Corporate,Refundable,Transient-Party,256.32,5,1,5,7,1,1
f94f83ee-afbb-4a95-87d3-06b4a7e2813f,ResortHotel,164,11,15,2,3,1,1,Corporate,NoDeposit,Group,238.71,4,1,5,8,1,1
f558d518-c392-4c4a-8d52-14488b6b8711,ResortHotel,31,8,15,1,0,1,3,Direct,Refundable,Group,65.58,2,1,4,0,0,0
0c3e281d-6b6d-49a0-9633-9c85d76fc249,ResortHotel,308,5,10,9,5,3,0,TravelAgent,NoDeposit,Group,430.04,2,2,3,7,1,1
62d7a676-6491-41b1-88e9-af0387c73867,CityHotel,260,1,14,1,4,2,3,Corporate,NonRefund,Contract,99.74,0,1,1,6,1,1
ca315c17-39e6-4973-94ed-f3dcd507aad8,ResortHotel,291,8,18,3,0,3,0,TravelAgent,NoDeposit,Transient-Party,427.3,0,0,5,10,1,1
9a318428-67e6-48bd-8f33-d8a9f05c23e5,CityHotel,216,2,14,0,4,4,1,Online,NonRefund,Group,259.33,0,0,5,0,0,1
dce78ef3-cc4b-4dde-9874-24485654b54d,ResortHotel,98,11,18,1,5,2,3,Corporate,NonRefund,Transient-Party,105.49,0,1,3,2,0,0
a15e42c9-6d7b-4a71-beb0-e218640d7ad8,CityHotel,130,4,18,2,0,1,1,TravelAgent,NonRefund,Group,195.98,3,1,5,1,0,0
be7d1270-80cd-45fc-91b8-05663170a989,CityHotel,44,6,13,7,3,4,0,Corporate,NoDeposit,Contract,319.71,3,2,4,5,1,1
a1f7d8a9-ab1f-44ae-a607-09f056b6698c,ResortHotel,201,9,3,5,0,4,3,Online,Refundable,Transient,141.71,5,0,2,5,1,1
b43dfbec-4f39-47f6-b8e7-c328204d4dfa,CityHotel,186,7,21,2,2,4,2,Corporate,NonRefund,Group,245.87,3,1,1,3,1,0
95f9ee65-0acc-44fc-a80b-f5d07eea08e3,ResortHotel,108,7,7,4,2,4,0,TravelAgent,NonRefund,Contract,422.99,0,1,5,6,1,0
2ca8809d-166c-4a5c-b613-2e56767c774d,CityHotel,298,8,8,0,13,1,1,Corporate,NonRefund,Transient,250.57,2,2,0,0,0,0
30a5ba75-932d-430a-84a9-ead5d85f0eea,CityHotel,356,11,26,7,3,2,2,Online,NoDeposit,Transient,248.84,5,1,2,4,1,1
d038255f-34f0-49ef-b51b-2ef8f7be030d,ResortHotel,107,6,6,8,0,2,0,Direct,Refundable,Group,441.5,5,0,1,7,1,0
6d785374-084c-45ca-8fa3-72592275be50,CityHotel,324,12,12,0,10,3,1,Corporate,NonRefund,Group,72.42,5,1,5,0,0,1
8581fa64-44cd-4f55-aabe-716651680a13,ResortHotel,364,7,7,4,8,2,0,Online,NonRefund,Transient-Party,131.97,3,0,1,6,1,0
468b1d0c-e545-45b0-af4b-a113ecbb5d05,CityHotel,315,6,23,5,2,4,0,TravelAgent,NonRefund,Transient,372.79,0,0,0,9,1,0
c478a029-40d8-40ab-af58-6bbae290afb9,ResortHotel,49,3,28,2,0,1,2,Online,NonRefund,Group,424.25,5,2,0,10,1,0
c48befdf-7385-4c90-88fe-23679b204442,CityHotel,278,1,5,1,8,1,1,Online,Refundable,Transient,389.35,0,0,1,10,1,0
91a9f13d-dda1-49aa-815c-a3e5ab771fca,ResortHotel,328,6,23,0,2,4,3,Direct,NonRefund,Group,109.52,4,0,0,6,1,0
c98a2b85-011a-456a-84eb-732b005201a2,CityHotel,177,10,15,5,0,4,2,TravelAgent,Refundable,Group,400.55,2,1,2,10,1,1
47271f6e-cd79-45ef-a379-a0e0ca7d5eda,CityHotel,64,10,11,0,6,2,0,Online,Refundable,Contract,261.47,0,0,0,3,1,0
d2be9538-3ceb-43e2-9410-1900ad363149,ResortHotel,333,7,2,3,6,3,2,Corporate,NonRefund,Transient-Party,447.86,0,1,0,7,1,0
9bb53cb8-d7ec-4206-9c5c-af7b3e35d5a1,CityHotel,254,11,22,10,4,1,2,Online,Refundable,Transient-Party,408.24,1,2,5,9,1,1
024844dd-4773-465f-8174-84de48f85b73,CityHotel,232,12,25,9,0,1,2,Online,NoDeposit,Transient,154.46,4,2,2,9,1,1
00c4de9f-e6ed-4910-89db-260e4f3bd1a9,CityHotel,104,7,14,1,2,1,0,TravelAgent,NonRefund,Transient,191.12,3,0,4,9,1,0
74aa1954-a92d-45d0-8f59-818ed7cbdb82,CityHotel,2,8,1,2,1,2,2,TravelAgent,NonRefund,Group,469.14,0,2,2,8,1,0
85195e8e-0cc1-4d4c-8c8d-55370d030ed8,CityHotel,295,9,21,2,5,2,2,Online,Refundable,Transient-Party,240.85,1,2,5,3,1,1
719f8d2b-8e22-4fd1-917c-82da164ed913,ResortHotel,177,6,26,2,4,1,2,TravelAgent,Refundable,Group,339.9,5,0,3,7,1,1
ef0b868e-1683-4f07-9fe4-174d4a58358d,ResortHotel,364,1,1,0,5,3,0,TravelAgent,Refundable,Group,374.77,3,2,5,0,0,0
996e535b-6d85-4e3d-bb8e-bb65f427aee2,ResortHotel,133,1,17,3,6,4,0,Corporate,NonRefund,Contract,427.4,4,0,5,1,0,1
5916fc8b-0560-4ecd-b24f-5a9d7a9a52ab,ResortHotel,79,6,27,3,3,3,1,Corporate,Refundable,Transient-Party,453.29,4,0,5,2,0,0
d518b4af-1441-4de3-aca2-c39e9ec73106,ResortHotel,86,2,17,11,1,3,0,TravelAgent,NonRefund,Group,477.37,4,0,1,9,1,0
ef2eb834-35ac-44ca-845d-2b5569e2611f,CityHotel,299,1,19,1,3,3,1,TravelAgent,NonRefund,Transient-Party,182.98,4,2,1,7,1,0
b0db8d62-bd79-49ac-820c-bc014e34ee4f,CityHotel,64,4,9,6,6,3,2,Online,NonRefund,Transient-Party,79.06,3,0,4,0,0,0
e54e9ce0-cd0b-401d-a02e-30c4a9d6ce97,ResortHotel,35,4,7,0,3,4,1,Corporate,NoDeposit,Group,325.96,1,1,1,3,1,0
471ddb3b-c3fa-46dc-b4d5-d08017652d28,CityHotel,65,2,19,10,1,3,1,Online,NoDeposit,Contract,329.57,3,1,3,9,1,1
82b60e3a-2b4a-4742-a760-3f1ccc328ce5,CityHotel,67,10,7,3,8,3,3,Direct,NonRefund,Transient,431.23,1,1,0,2,0,0
626da572-3439-40e3-976c-14eb8101b625,ResortHotel,102,6,24,1,12,1,0,Online,NoDeposit,Transient-Party,258.61,1,0,5,9,1,1
78250bf2-c1d6-4184-b33e-655c1218cb2d,CityHotel,349,7,2,5,1,1,2,Online,Refundable,Transient-Party,297.51,0,1,0,9,1,1
f6b1b1da-9a35-40b8-81b4-ab4e59a9e60b,ResortHotel,153,5,23,10,1,2,2,Corporate,NoDeposit,Transient,135.43,0,1,0,4,1,1
2406b87d-9027-40a8-8664-1b0a053962a1,CityHotel,164,4,20,2,3,4,3,Direct,NonRefund,Transient-Party,482.07,3,1,2,1,0,1
b17f7503-3803-4308-818e-58ccb9b0eed0,ResortHotel,247,3,6,7,0,4,1,Corporate,Refundable,Transient,477.04,1,2,4,8,1,1
a51e4908-850d-43ed-8f89-c101fefc5d7d,ResortHotel,194,9,12,11,0,1,2,TravelAgent,Refundable,Contract,86.06,0,2,2,0,0,1
11f02f85-3bb7-4fa5-8b00-eef899bb6eab,CityHotel,51,1,6,10,2,1,3,TravelAgent,NoDeposit,Group,483.25,1,1,3,5,1,1
155338d4-916f-4cf3-8f6c-95d75e596754,ResortHotel,310,11,9,0,5,1,0,Direct,Refundable,Transient-Party,189.14,1,1,3,5,1,0
8416e9b1-f544-49de-a027-b54a9b60d97a,ResortHotel,124,8,7,3,0,4,0,Direct,NonRefund,Transient-Party,484.47,3,1,1,7,1,0
b651ed13-6888-484e-9274-18babe45da0b,ResortHotel,241,7,26,2,11,1,1,Direct,Refundable,Group,497.2,1,1,4,3,1,0
c7fb1870-3204-42a9-bdff-f3f79d830d45,CityHotel,252,11,21,2,4,3,1,Corporate,Refundable,Transient,173.62,4,2,1,9,1,0
8280268d-d701-4ff7-b50b-bb29dc08d4d9,CityHotel,247,6,16,0,1,2,3,Corporate,NonRefund,Contract,200.78,5,1,1,2,0,0
be295a2d-b459-4a2e-a35f-2bb3f2b6daeb,ResortHotel,55,7,27,3,10,1,3,Corporate,Refundable,Transient,446.5,5,1,0,1,0,0
5e914493-4da8-43d5-b243-828d2bb575ed,ResortHotel,40,4,27,7,7,3,3,Online,NoDeposit,Transient,496.8,5,1,5,1,0,1
44679bf7-1dc3-4cf4-9fb3-b82ec248c525,ResortHotel,104,7,19,1,1,3,1,Online,NonRefund,Contract,387.35,3,1,1,9,1,0
e60ae436-b8a1-4e1a-91e1-c4a754c48f56,ResortHotel,270,3,15,2,1,3,3,Direct,Refundable,Transient-Party,254.73,2,1,0,7,1,0
e45e8d27-fed2-4c10-b27f-0114054a507d,CityHotel,307,10,7,1,0,3,2,Direct,Refundable,Group,139.9,5,0,3,4,1,0
1f42b627-cd25-4723-8892-6cf830d00380,ResortHotel,329,6,18,6,0,2,3,Corporate,NoDeposit,Group,279.73,5,1,3,5,1,1
211dba21-6e88-4a08-986b-f1a962204f71,CityHotel,220,2,13,4,2,2,0,Online,NoDeposit,Contract,310.09,0,0,5,8,1,1
452969e0-8942-45fb-bfa9-f340f6682c75,ResortHotel,289,9,14,5,1,4,0,Online,Refundable,Transient,421.9,2,1,3,4,1,1
ab7095d6-4b4c-4f24-b030-848fa49d8865,CityHotel,206,7,9,6,1,2,3,TravelAgent,NoDeposit,Group,195.03,0,2,0,0,0,1
0cc94737-948a-450a-b1f3-7559299a9a17,CityHotel,52,9,19,1,0,2,1,Online,Refundable,Contract,92.78,4,1,4,6,1,0
13b8714c-b42e-49b4-b6f3-23e7736fdbdf,CityHotel,285,12,21,5,2,4,0,Online,NoDeposit,Group,149.56,5,0,5,3,1,1
cf2ea585-de62-45f4-9c76-127373320bc8,CityHotel,114,6,14,0,4,2,2,Online,NonRefund,Transient-Party,139.82,0,2,1,0,0,0
6fcd1f0d-d880-4f45-b270-0637996a0072,ResortHotel,298,8,21,0,10,3,3,Corporate,Refundable,Group,307.41,0,0,5,1,0,1
00fb8617-3225-4927-93e8-009bcba57552,ResortHotel,305,8,18,7,4,3,2,TravelAgent,NonRefund,Transient,342.32,1,2,4,0,0,1
bba583e8-3c1b-4781-bf69-49e667cb5c3a,CityHotel,42,6,12,3,8,4,0,Direct,Refundable,Group,463.16,2,2,0,10,1,0
fbf0d236-0929-47b4-91cf-786538c55f92,CityHotel,34,9,8,2,6,4,2,Corporate,NoDeposit,Group,495.47,4,0,2,6,1,0
89d41f9c-663c-4949-898a-5a5ac5f225eb,CityHotel,246,8,12,0,2,3,2,Corporate,NoDeposit,Contract,176.87,4,0,0,0,0,1
b363e11c-e7c6-4703-9d53-6a436a10cc32,ResortHotel,76,2,19,1,13,1,1,Corporate,NoDeposit,Group,430.05,4,0,1,3,1,0
b3dd1cdc-50d4-45b1-9663-6761b48e31f7,ResortHotel,134,10,9,7,4,3,3,Corporate,NonRefund,Transient,352.4,5,0,3,6,1,1
78bb36f0-4e21-433b-8c82-cb11588c999f,ResortHotel,7,10,17,5,3,4,3,Corporate,NoDeposit,Transient-Party,58.88,1,0,1,8,1,0
3956c70b-d20a-4603-9312-37a37f96267a,CityHotel,229,1,25,4,3,1,3,Corporate,Refundable,Group,415.88,1,0,2,4,1,1
76b8456a-e18f-4c96-8250-2ca20084c599,CityHotel,43,11,24,5,5,4,0,Online,NoDeposit,Transient,170.63,5,2,2,5,1,1
07433000-5799-4d26-ad9b-641047bdb3ea,ResortHotel,348,6,8,1,0,2,2,Corporate,NoDeposit,Group,463.98,1,0,4,5,1,1
c7711b2f-75b0-446d-bde5-682cb667afcd,CityHotel,126,1,15,2,2,1,2,Direct,NonRefund,Transient-Party,162.8,3,2,2,1,0,0
0c046871-894d-40c0-8404-7cd2caf346ad,CityHotel,150,3,17,2,0,4,3,Corporate,NoDeposit,Transient-Party,428.21,2,2,0,9,1,1
8d365802-6580-4d4e-9481-827fa4d686ce,CityHotel,110,12,14,2,11,2,0,Online,NoDeposit,Transient-Party,212.08,5,2,4,2,0,0
adc24555-499a-4bc4-9b79-3d14b1c3532f,CityHotel,353,1,4,1,5,3,1,TravelAgent,NonRefund,Transient-Party,353.69,2,1,0,9,1,0
9a3aeaf4-ee24-49e3-80b2-62d9db04d193,ResortHotel,301,6,17,8,3,4,2,Online,NoDeposit,Group,343.42,1,2,4,3,1,1
0cf0f0c7-b8db-44bb-82d4-87c6d2a627c3,ResortHotel,178,10,15,3,0,4,1,TravelAgent,NoDeposit,Transient,354.69,4,0,5,5,1,1
e72526c9-6b38-4c45-8434-cb0430365759,ResortHotel,16,12,7,1,4,3,3,Corporate,NonRefund,Transient-Party,292.14,5,0,2,0,0,0
a8b38c39-5833-4a51-ba04-9ac32879c862,CityHotel,360,1,1,0,2,3,3,Corporate,Refundable,Contract,99.47,2,2,5,8,1,0
67f36c84-b3bb-4265-b591-a8e318003fd5,CityHotel,90,11,6,7,1,3,0,Corporate,NonRefund,Group,455.42,2,1,5,2,0,0
46b46e04-0d1b-41ba-9835-42f9d0cd8e5a,ResortHotel,94,10,16,2,2,1,3,Direct,Refundable,Transient-Party,221.07,2,0,5,0,0,0
66fecfe3-c166-49b3-b2b0-9c5b3e05c841,ResortHotel,96,10,2,2,1,3,3,Corporate,NoDeposit,Group,368.26,4,2,2,0,0,0
3bec4828-d05a-43f3-b4d3-3c388eab75bb,ResortHotel,35,7,1,3,9,4,0,Direct,NonRefund,Transient-Party,404.03,4,1,1,2,0,0
e60a61be-c042-426d-891b-8d705c9eff5a,CityHotel,312,11,1,4,3,4,2,Corporate,NonRefund,Group,91.96,5,2,0,2,0,0
d53c5ba8-11cb-41e8-9b28-6f7db0693541,ResortHotel,160,2,18,12,0,3,3,Corporate,NoDeposit,Transient-Party,416.02,1,0,1,2,0,1
7fa030f1-dcf3-47a9-af5d-af39a3bc277b,CityHotel,295,11,7,2,9,3,2,Direct,NonRefund,Contract,356.21,4,0,2,9,1,1
4a50c5c4-96a4-4c6c-9f7b-3c7a2053b42f,ResortHotel,351,5,27,8,2,1,2,Corporate,Refundable,Transient,432.92,2,1,3,1,0,0
9516425d-4de4-4236-8c8a-6953a59dfcda,ResortHotel,115,8,27,3,2,3,3,Online,NoDeposit,Transient-Party,272.22,3,0,5,5,1,1
0551caaa-409e-4855-9243-55c2b99bb5dd,ResortHotel,177,9,14,1,4,3,0,TravelAgent,Refundable,Transient-Party,297.83,2,2,0,1,0,0
a0a97cd9-2cd2-46b1-8dd3-a56fc58dbb79,ResortHotel,123,1,6,9,5,1,3,Corporate,Refundable,Contract,448.16,3,0,2,2,0,1
8d7b965d-fbc7-4c5e-92ad-8e13990f3263,CityHotel,53,12,14,4,4,2,2,Corporate,Refundable,Contract,462.26,5,2,4,3,1,0
44420c6f-cc9a-4be6-a7a5-8ceee6508b9a,CityHotel,316,9,14,12,2,4,0,Direct,NoDeposit,Transient,383.29,0,1,1,9,1,1
1e28117a-db40-4276-856d-2352f4f66fec,ResortHotel,52,9,19,0,13,3,3,Online,Refundable,Transient,73.82,2,2,1,1,0,0
daaa3ab8-fae9-4aa7-9e16-5a555c3035ba,ResortHotel,194,1,18,10,3,1,1,Online,NoDeposit,Transient-Party,294.84,1,1,1,5,1,1
0a9d50bb-0d2a-4288-8c71-763da1a68da9,CityHotel,320,11,5,3,6,1,3,TravelAgent,Refundable,Contract,179.28,5,0,3,4,1,0
85c9ce99-890a-4039-82c1-cdc277a0a2c0,ResortHotel,109,11,10,1,4,1,2,Online,Refundable,Transient-Party,205.5,3,1,5,9,1,0
26e4785c-892a-44f1-8208-cf5e798d14d9,ResortHotel,58,12,17,4,9,4,3,TravelAgent,NonRefund,Transient,135.64,0,1,0,8,1,0
2baf621f-a3bb-4687-b968-a2660ae9b841,ResortHotel,20,2,13,1,2,2,3,TravelAgent,NoDeposit,Contract,201.81,3,2,4,1,0,0
753de851-da7d-44bd-9fd5-9d24c7521f49,CityHotel,46,9,12,3,6,4,2,TravelAgent,Refundable,Transient-Party,414.9,1,2,1,8,1,0
e162fbbf-8224-41ee-8202-eef193a0317d,ResortHotel,5,3,28,4,6,2,0,TravelAgent,NonRefund,Group,232.61,5,2,4,5,1,0
6fd42b46-ebbf-45e9-9034-38bfc47310b0,CityHotel,199,10,25,4,3,2,3,Corporate,NoDeposit,Contract,348.44,1,1,3,7,1,1
e57aa5f2-6842-48bc-b275-dd1f320ffd8d,CityHotel,221,3,12,0,13,2,1,Corporate,NonRefund,Group,203.26,1,0,2,1,0,1
2af7b38e-b7dd-44f9-a074-d39d1f953b4a,ResortHotel,119,9,25,2,6,3,3,Corporate,Refundable,Group,202.82,5,1,4,5,1,0
34a1422e-438a-4803-bd5c-46989f2dd55c,CityHotel,160,4,16,1,7,1,1,Online,NonRefund,Contract,458.04,0,1,3,2,0,1
862ac85c-a456-4ea3-8fbe-ae2c08527d71,ResortHotel,191,1,25,2,4,3,3,TravelAgent,NoDeposit,Contract,410.77,0,2,1,3,1,1
25dbcbc3-e155-4449-929a-951e9e4e3891,CityHotel,101,4,15,4,5,2,0,TravelAgent,Refundable,Transient,236.6,0,2,5,5,1,0
9712b1c6-0cc4-4392-a961-e2f67a5736bc,ResortHotel,41,5,1,1,4,1,0,TravelAgent,Refundable,Contract,444.75,3,1,5,5,1,0
daf393c8-9735-4b0b-a7ca-61b0852f3fff,ResortHotel,37,6,16,1,3,2,2,TravelAgent,Refundable,Group,94.78,2,0,0,6,1,0
780d3757-ae37-46ed-ad8b-01bbd498bb69,CityHotel,238,4,24,0,13,2,3,TravelAgent,Refundable,Transient-Party,158.62,1,1,3,6,1,0
8d576e4f-c82c-48f9-be7d-97ca48989165,CityHotel,134,7,8,2,4,2,0,TravelAgent,Refundable,Transient-Party,242.27,2,0,1,10,1,0
b2f86435-6dad-4aac-a919-42c539ae9f55,ResortHotel,356,11,1,2,8,3,2,Online,Refundable,Transient-Party,339.44,1,0,5,6,1,1
a05f1109-6ad6-4386-bdc1-5fe04238162c,CityHotel,47,11,26,2,11,2,0,Corporate,NoDeposit,Transient,365.92,4,0,5,6,1,1
940c28e6-a307-4a55-a43e-24c4338a61a5,CityHotel,119,9,6,9,1,3,1,Online,NonRefund,Contract,388.77,1,1,0,5,1,0
15c388ef-21ac-4bb9-b0eb-33d54e8956ae,CityHotel,217,12,2,5,5,1,3,TravelAgent,Refundable,Transient-Party,87.2,2,0,5,1,0,0
312cb6f7-e3c5-4a42-80c9-1530e97ee197,ResortHotel,226,11,24,8,1,2,0,TravelAgent,NoDeposit,Contract,438.71,4,1,3,5,1,1
c47274d2-4a58-4c1f-b5cb-25fd3bda8d12,ResortHotel,214,3,17,2,1,1,0,Online,Refundable,Group,171.98,3,1,2,0,0,1
237e17cb-cfe0-4515-abde-9b0b97fd278f,ResortHotel,189,8,23,1,1,4,2,Corporate,NonRefund,Group,397.29,3,1,4,5,1,0
907bf36c-e7d0-45b1-9d7e-43929b22a62e,ResortHotel,287,8,8,8,0,2,2,Corporate,NonRefund,Group,175.99,1,1,4,8,1,1
04a69819-c71a-4a91-a0dd-2d990300daf2,CityHotel,332,8,2,2,1,1,0,Online,NonRefund,Contract,422.77,3,1,1,8,1,0
67349ed3-30c1-4741-8dfc-72894a0f391f,ResortHotel,92,12,7,1,5,2,2,Online,Refundable,Contract,304.54,1,0,5,7,1,0
b899647c-de30-472f-ae6c-b5db31e77728,CityHotel,90,8,9,10,2,3,0,Corporate,NoDeposit,Contract,132.87,4,1,3,0,0,1
4b663c1a-1648-4273-9ee2-0dda5dd9609f,ResortHotel,277,1,26,6,3,3,0,Direct,Refundable,Transient,308.46,5,2,2,6,1,1
f23d5991-d54f-4e5a-9674-5339ec45c1bd,ResortHotel,38,10,16,13,1,2,1,TravelAgent,NonRefund,Transient,468.92,0,1,0,5,1,0
8f5b22d0-4296-4bef-9c42-baf51b3710ac,ResortHotel,309,3,13,1,8,3,0,TravelAgent,NoDeposit,Transient-Party,85.76,2,1,1,2,0,1
8f96a6f2-76db-45b2-8e6b-07781b33a924,CityHotel,227,12,1,0,7,2,0,Direct,Refundable,Transient-Party,227.31,5,2,2,4,1,1
