record_id,hotel_type,city_tier,month,day_of_week,is_weekend,season,special_event,local_event_score,competitor_avg_price,hotel_avg_price,rooms_available,rooms_booked_last_week,lead_time_avg,search_volume_index,marketing_campaign,weather_score,predicted_demand_score,demand_fluctuation_label,demand_level_class
8892f7a1-de34-4670-8d41-73689327d32a,AirportHotel,Tier1,2,6,1,Mid,1,3,239.38,68.1,73,82,61,129,1,6,62.55,Low,0
8c20cd52-a759-4bb3-940b-f98ed94c3308,CityHotel,Tier2,1,4,0,Mid,0,9,371.79,394.9,53,218,106,195,1,8,141.97,Medium,1
f0e2994e-1c8d-46d3-9ce9-396f722c5459,AirportHotel,Tier3,12,1,0,Low,1,6,323.41,188.47,52,164,83,72,0,6,81.81,Low,0
b143acff-5d51-4b86-8735-6bb47eaf655f,CityHotel,Tier1,10,7,1,Low,0,3,76.44,264.98,253,103,52,128,1,3,75.12,Low,0
aa08f331-0d73-4f4c-803a-f2609cb161a0,CityHotel,Tier3,10,7,1,Low,0,4,305.51,366.2,226,32,103,128,0,7,80.46,Low,0
c50110f5-2b9a-4af5-93a3-5a3303f33854,CityHotel,Tier3,4,5,0,Mid,0,5,286.34,134.16,93,101,74,67,1,4,69.84,Low,0
52d5f400-7b45-4fc5-9224-aad7d3bbea2c,AirportHotel,Tier1,5,2,0,Low,0,2,139.5,374.44,201,186,10,197,0,2,123.61,Medium,1
14a4e750-2385-4532-a34a-e5cb21def1c6,ResortHotel,Tier1,8,6,1,Peak,1,2,66.39,251.23,42,25,57,187,0,8,92.09,Low,0
cbe807aa-6c4c-4184-bb4e-efe7cf4600c6,BusinessHotel,Tier3,6,6,1,Low,0,9,205.83,212.4,164,36,109,70,1,8,90.08,Low,0
8f32549e-d4b8-4354-9dd7-6abe20e61f10,ResortHotel,Tier1,5,2,0,Peak,0,2,109.95,325.14,74,220,82,80,1,2,70.41,Low,0
2851b6c1-09e8-4b2b-93c1-b0e8aa3af966,BusinessHotel,Tier1,7,5,0,Low,1,3,349.46,375.67,168,10,6,102,0,10,80.5,Low,0
11029974-dc78-46f0-bc15-08c7c1fa0749,BusinessHotel,Tier3,2,6,1,High,1,10,147.43,422.63,32,155,12,41,0,7,93.25,Low,0
f1b3f047-280e-4762-8750-95ebf7d817e4,CityHotel,Tier2,11,4,0,Mid,1,8,229.7,439.28,25,121,116,136,0,8,84.45,Low,0
36708509-cef8-4672-b05b-671fb32a1216,ResortHotel,Tier1,1,4,0,High,1,3,374.99,297.58,243,224,43,44,0,10,70.61,Low,0
f6376008-f140-40cf-a00a-2560ebc0b870,AirportHotel,Tier3,8,5,0,Mid,0,2,227.74,322.83,254,108,104,33,0,2,27.75,Low,0
75fcd76a-17aa-4ebb-a86d-dc73dbe1eec9,CityHotel,Tier2,7,5,0,High,1,2,224.54,438.9,247,222,118,180,1,2,106.57,Low,0
4da58970-8c3e-4e09-9023-569e959949e1,CityHotel,Tier1,4,6,1,Mid,1,7,306.78,332.54,295,253,46,77,0,3,56.58,Low,0
2dcfba4f-14b3-48ce-b570-daccc9cc3b26,AirportHotel,Tier1,10,1,0,Mid,1,2,135.92,362.85,248,263,97,121,1,10,117.47,Low,0
e47cb205-e108-4992-9485-3bf921935f4f,CityHotel,Tier1,8,6,1,High,1,6,297.12,251.53,215,118,32,28,0,5,84.49,Low,0
b525035b-2dab-4504-8859-cff918bf0c42,AirportHotel,Tier3,6,3,0,Mid,0,8,388.78,416.77,230,28,9,70,1,10,61.17,Low,0
74df6cbd-349e-4e05-947f-d274afba6cad,CityHotel,Tier1,1,4,0,Peak,1,1,378.99,161.9,68,141,34,33,0,8,63.36,Low,0
c493b4dc-90b3-4774-a131-32827e008df7,CityHotel,Tier3,6,2,0,Mid,0,8,383.12,410.52,284,137,14,111,0,6,72.58,Low,0
2c2dfbb9-d3d6-4269-a6d9-2924f8fdaa0a,CityHotel,Tier1,4,5,0,Mid,0,10,237.2,158.48,272,92,75,148,0,4,79.51,Low,0
dc165ade-6897-40e4-b727-e6f402651718,BusinessHotel,Tier1,9,1,0,Peak,0,9,314.79,156.37,135,213,76,102,0,10,132.02,Medium,1
2c4f304c-f4d1-4e25-8ef9-fc3781d11a51,CityHotel,Tier2,8,7,1,Mid,0,7,123.86,79.05,201,163,107,168,0,7,117.28,Low,0
40483811-4cb9-41b6-b40c-48e26beaf9b0,CityHotel,Tier2,6,6,1,Peak,1,8,267.89,292.75,122,174,93,30,1,10,87.98,Low,0
43296f71-c41c-4203-8b83-e718670c9815,CityHotel,Tier3,6,4,0,Low,0,0,377.76,159.07,274,204,8,113,0,3,63.27,Low,0
d53f1390-490d-4d33-8f17-c6a82a732105,BusinessHotel,Tier2,10,7,1,Mid,1,7,386.31,70.76,279,273,118,87,1,1,81.65,Low,0
8bce8c58-06b2-4f36-88cb-94f00f0e1603,CityHotel,Tier2,11,6,1,Low,0,3,393.53,178.11,217,243,14,98,0,5,82.11,Low,0
e0b6281d-0256-4139-a102-d26a813e9976,CityHotel,Tier2,12,7,1,Mid,1,2,131.89,333.17,57,257,120,29,1,6,63.61,Low,0
94dd131a-7a17-4781-8d95-c9b8a1efd913,AirportHotel,Tier3,12,7,1,Mid,0,1,256.24,71.62,181,254,97,122,1,9,122.74,Medium,1
c1e425f0-994f-4aab-9596-22c65f33023d,AirportHotel,Tier1,7,6,1,Low,0,2,157.06,196.66,133,241,78,21,0,2,32.64,Low,0
11fa80fa-4164-4137-a853-b407ec08a5e0,ResortHotel,Tier2,5,5,0,Peak,0,1,167.54,315.37,159,121,97,200,0,4,100.87,Low,0
a4f562f3-84b4-4a37-bea4-2102e5ff5642,AirportHotel,Tier3,1,5,0,Low,0,0,239.81,288.97,256,148,68,180,1,6,89.18,Low,0
2c831810-aaa2-41cc-b5f2-70b5a6ac7545,CityHotel,Tier1,4,7,1,Mid,1,3,107.2,247.26,263,169,105,69,0,8,53.86,Low,0
4ed3ccae-0599-4d8f-88f0-ed7992a8117f,CityHotel,Tier3,6,5,0,Low,1,10,380.91,246.18,64,98,43,121,0,2,59.81,Low,0
bb0a0eae-f800-4555-ae73-e4764f87998e,AirportHotel,Tier2,5,1,0,High,1,2,187.97,414.84,260,275,27,189,1,7,133.15,Medium,1
98c0dd3f-342a-48c8-a61e-a788358c4d85,AirportHotel,Tier1,8,7,1,Low,0,4,237.89,134.2,292,178,55,101,0,5,67.87,Low,0
3ca9fcce-8858-4747-a1c8-335fe171da8d,BusinessHotel,Tier2,5,5,0,Low,0,5,243.25,248.59,63,138,115,124,0,4,67.93,Low,0
3c26966e-eee0-4a3c-b5d0-2299208d2be3,AirportHotel,Tier1,6,4,0,Mid,1,8,131.51,335.73,287,87,56,91,0,9,95.84,Low,0
f8b3d12a-0fe8-4c39-98fe-b8e71bbafda4,AirportHotel,Tier1,12,5,0,High,0,8,202.84,195.28,30,31,53,29,1,3,46.15,Low,0
6a5bda86-d306-4647-9b51-aad53000dc21,BusinessHotel,Tier2,12,4,0,High,0,3,343.59,192.52,151,49,66,27,1,8,63.0,Low,0
265bc8c7-cb36-420a-9cea-e6d0b8d27f53,CityHotel,Tier1,3,5,0,Mid,0,0,138.06,222.47,90,266,117,192,1,2,135.06,Medium,1
1cf9e134-264a-4f64-937c-2c13c9d47d4e,CityHotel,Tier1,8,3,0,Low,0,2,135.23,308.6,67,113,47,149,1,5,62.62,Low,0
15365e1d-c6fa-4e21-9211-32d31a957b60,CityHotel,Tier1,6,7,1,Low,1,7,87.57,285.93,205,173,38,39,0,3,73.7,Low,0
2dc62c54-900c-4139-bead-2642f278350b,AirportHotel,Tier2,12,4,0,Mid,0,9,395.0,380.55,184,40,64,72,1,9,37.45,Low,0
1aad355b-e171-4f05-906b-aabaf936f463,CityHotel,Tier1,9,3,0,Mid,0,8,359.64,163.38,203,176,24,186,1,5,130.76,Medium,1
11823d1a-5a5e-4aae-9325-d2c86ccd8f9a,BusinessHotel,Tier2,9,4,0,Peak,1,3,76.02,190.67,81,107,83,77,0,6,62.2,Low,0
733e5663-d7ef-408f-acf0-12d5ec72fcae,ResortHotel,Tier1,3,1,0,Peak,1,5,256.59,307.72,76,143,112,57,0,5,52.33,Low,0
b06bb61c-84fe-48ea-96cd-9116fa98ce23,ResortHotel,Tier1,7,2,0,Mid,1,5,366.78,381.13,253,170,107,138,0,10,95.81,Low,0
541e9cca-0f4d-46c9-b0e4-3b541eb6a655,AirportHotel,Tier2,12,2,0,High,0,3,195.61,200.48,164,94,82,167,0,10,105.39,Low,0
61c9a558-3b5e-4af4-b3f9-8d429ff0b116,AirportHotel,Tier2,5,2,0,Low,1,0,244.29,246.35,24,200,15,163,1,2,82.37,Low,0
46fd0366-28be-4b4d-b268-7cb0025e7617,AirportHotel,Tier1,7,6,1,Low,1,7,333.0,343.86,23,19,99,148,0,7,75.38,Low,0
e9fce90b-205f-4f9d-b465-63240ea8b5fd,CityHotel,Tier2,9,2,0,Low,1,1,212.02,57.25,43,230,94,112,0,4,74.54,Low,0
e69e4bcd-002c-454d-a2d7-857d9e2cd8bf,ResortHotel,Tier1,12,1,0,Peak,1,9,177.7,119.73,127,126,41,46,0,8,78.63,Low,0
e7afd66b-cd7e-4d54-b249-b774f7e7eef7,CityHotel,Tier3,9,6,1,Low,1,7,65.65,340.59,275,280,102,37,1,10,111.0,Low,0
6e57542e-0a7e-4fbc-94c5-9b040a75ccdf,ResortHotel,Tier2,7,5,0,High,0,8,213.95,355.71,287,268,74,52,0,5,115.97,Low,0
89134a3b-3459-46f2-a79b-caad006cb333,BusinessHotel,Tier1,1,5,0,Mid,0,4,101.13,306.22,218,138,71,113,0,5,51.69,Low,0
c7fbf258-9a90-491f-9e7e-a233810f330d,AirportHotel,Tier2,1,3,0,Mid,0,10,373.85,217.18,291,58,19,197,1,6,123.21,Medium,1
4af4d5fe-1df5-4650-9935-a87b3ba0e9b7,CityHotel,Tier1,1,7,1,Peak,1,0,115.05,124.79,27,175,89,76,1,10,89.15,Low,0
4831fd25-f5c9-463a-86da-547e8f1b13be,CityHotel,Tier1,1,3,0,High,1,5,329.19,63.71,296,132,110,175,0,5,129.67,Medium,1
3e3f80d2-815f-487e-932d-ba531603448f,AirportHotel,Tier3,9,4,0,Mid,0,8,156.97,191.86,160,163,69,115,1,7,78.41,Low,0
1e68d573-70d8-4295-9b29-8ba7c72b35d5,AirportHotel,Tier3,5,5,0,High,0,4,293.25,403.74,86,17,1,172,1,6,67.65,Low,0
6c87663c-2a85-4985-a925-40ab9433ae21,AirportHotel,Tier2,9,7,1,High,1,8,238.47,118.61,270,260,16,89,1,4,118.98,Low,0
1611d614-3f75-482f-9a0a-5a8510380dce,CityHotel,Tier2,9,5,0,Peak,0,0,357.83,421.05,292,207,53,116,0,1,75.32,Low,0
3643f77b-0485-488c-a1aa-8e8f3b933a12,AirportHotel,Tier3,12,1,0,Mid,0,2,302.48,310.9,154,67,99,54,0,4,30.8,Low,0
36965f49-88fb-4ea8-910c-c37b4418962b,ResortHotel,Tier2,11,2,0,High,0,6,372.76,199.84,288,232,86,31,0,8,103.14,Low,0
0a1741c1-af6b-4989-b5ea-29087833e35b,CityHotel,Tier2,12,6,1,High,1,10,342.19,420.79,245,44,45,71,0,5,54.05,Low,0
55e1d2f1-8dca-4be6-b4fa-48bedd78cdc8,BusinessHotel,Tier3,7,4,0,Mid,1,9,206.62,160.88,187,245,24,123,0,4,106.82,Low,0
a96904e4-cbd3-40d7-8c63-a168b3ff7098,BusinessHotel,Tier2,11,7,1,Peak,1,3,218.75,360.29,233,206,16,178,0,1,79.34,Low,0
083ed3a6-1016-40bf-84ef-124762f01d47,BusinessHotel,Tier1,2,7,1,High,0,5,299.76,123.42,256,208,26,81,0,3,96.52,Low,0
25741024-302d-4aaa-8267-d181d86d8bda,ResortHotel,Tier1,1,7,1,High,0,10,167.16,331.67,291,11,4,93,1,7,90.14,Low,0
6d83308a-e8cd-4f87-9dc8-145062fd3d84,CityHotel,Tier2,9,3,0,Low,1,8,163.9,343.3,163,120,40,150,0,2,91.19,Low,0
8833b348-8d26-4dcb-bd66-9bf33a7b6973,CityHotel,Tier3,1,7,1,High,1,10,150.49,134.25,77,74,50,143,0,9,121.57,Medium,1
ef1c0797-1c08-4498-9ee4-41545237b28c,BusinessHotel,Tier1,7,5,0,Peak,0,9,255.47,321.16,271,207,37,29,0,8,77.49,Low,0
76f8a410-78ea-402a-aae7-6045c236eda8,BusinessHotel,Tier2,5,5,0,Mid,0,10,179.69,309.63,142,274,108,96,0,10,117.63,Low,0
7f6e4bb1-25d9-4e4d-8fe5-30262c0cef5d,AirportHotel,Tier1,2,1,0,Mid,0,9,187.18,442.63,173,108,86,61,1,10,53.35,Low,0
3982f32b-b7c5-40e4-8296-9713e0ced061,BusinessHotel,Tier1,10,4,0,High,0,1,267.73,92.71,24,155,77,181,1,7,93.82,Low,0
9601d20c-f2b2-44d6-8eb8-32fbd0559a6e,BusinessHotel,Tier2,12,3,0,Mid,1,3,112.98,183.6,247,164,95,58,0,4,39.22,Low,0
b92a413c-42e5-4265-8061-59664cd9dad6,AirportHotel,Tier2,2,3,0,Mid,1,1,200.28,148.1,41,248,93,72,0,2,47.62,Low,0
de876ca6-c741-4088-9e89-9d301cb3e901,BusinessHotel,Tier3,7,1,0,Low,0,2,344.12,128.97,55,124,60,95,0,4,71.06,Low,0
300b2316-2656-48de-8a2f-b69982554604,BusinessHotel,Tier2,3,7,1,Mid,0,3,115.82,261.67,23,58,45,140,0,7,47.81,Low,0
d7bc5f00-5a37-4efd-bb8b-7b1e7ee980b4,CityHotel,Tier3,2,5,0,Peak,0,2,371.2,301.64,206,114,108,131,0,8,89.42,Low,0
aecaf2bb-1086-4efc-b84d-5e106926c963,ResortHotel,Tier3,1,5,0,Low,1,4,302.47,271.68,141,126,30,27,1,9,43.01,Low,0
bb257900-7b35-4de5-b2ff-757f54d612db,AirportHotel,Tier2,1,3,0,High,0,9,379.87,59.26,291,186,43,179,1,9,117.99,Low,0
912dc336-578f-4bd7-97dd-55fee3602a7a,ResortHotel,Tier1,12,4,0,Mid,0,2,321.25,422.44,107,89,48,145,1,4,58.44,Low,0
033d60d5-9240-4e7e-ab42-693979fecc74,AirportHotel,Tier2,7,3,0,High,1,8,370.84,367.17,244,32,20,125,1,4,102.31,Low,0
0266f322-7a40-4c75-a6bf-93924d813d58,AirportHotel,Tier2,3,3,0,High,0,5,132.44,75.38,276,68,30,173,0,5,102.79,Low,0
9ea9234b-c223-442d-bc6b-de13d9fd7f61,CityHotel,Tier3,3,7,1,Mid,1,0,98.89,246.79,123,26,107,170,0,1,42.57,Low,0
b82c5472-e774-4ee8-ac65-1de77a0ee45b,CityHotel,Tier3,5,4,0,Mid,1,7,166.32,247.46,224,202,56,79,1,2,74.42,Low,0
b3af6778-ca82-4f91-b371-3b7f2d3f19bf,BusinessHotel,Tier1,4,3,0,Mid,1,0,254.08,173.44,214,182,50,74,0,5,65.94,Low,0
595911ce-0556-4e87-bad4-d354f5048318,CityHotel,Tier2,11,5,0,High,0,2,83.73,368.82,37,67,85,83,1,4,92.45,Low,0
2e976445-d8a4-46de-a290-f48c4ef87e25,BusinessHotel,Tier3,5,4,0,Low,1,9,323.19,348.12,243,42,110,98,1,1,64.28,Low,0
dc6cd8f6-c379-4781-8f4c-e16b9c7082e4,ResortHotel,Tier2,6,4,0,Low,1,7,107.73,256.64,157,22,9,93,0,8,56.65,Low,0
32af3c78-d143-45c2-a99a-2c10d11adafc,BusinessHotel,Tier1,12,3,0,Peak,0,3,206.55,161.45,100,30,108,133,1,3,90.08,Low,0
743a8489-7233-4d28-9c1f-f74e6b630785,ResortHotel,Tier2,1,4,0,Peak,0,3,137.89,237.64,115,57,19,66,0,9,33.88,Low,0
0f2cbdb0-5e72-4de3-a5e4-b589f64712d7,BusinessHotel,Tier2,12,2,0,High,0,0,380.23,220.21,89,274,94,63,0,3,94.71,Low,0
6f9dfc7a-fcb1-4971-a04d-cbe74008d521,ResortHotel,Tier3,12,6,1,Low,1,4,381.44,177.91,28,251,1,168,1,1,118.23,Low,0
8efadfce-f5bf-4226-8706-6a5a1862e4be,AirportHotel,Tier1,9,6,1,High,0,0,179.94,288.94,180,83,105,157,0,1,59.72,Low,0
5dfa2b3d-606e-45a7-897b-e4c40e4facb7,BusinessHotel,Tier1,9,1,0,Low,1,4,245.58,110.87,30,110,119,153,0,6,69.52,Low,0
a6dad881-b8c1-4fe1-84ec-b2d80d988876,AirportHotel,Tier2,8,2,0,High,1,2,217.14,151.4,159,170,79,132,0,10,102.79,Low,0
ccdc9ddc-a824-4ff4-8f74-a5b99f00e4d0,BusinessHotel,Tier3,9,4,0,Low,0,5,129.42,311.41,136,136,23,72,1,9,74.02,Low,0
760dd06e-ad27-4f38-be76-a5e3ded65649,BusinessHotel,Tier2,8,2,0,Mid,0,6,218.91,400.38,195,34,28,114,1,5,77.47,Low,0
971e92f6-9db7-45f2-9c38-604ba8e7b974,ResortHotel,Tier3,9,2,0,High,1,4,296.0,144.56,100,158,85,64,0,5,58.9,Low,0
61415ac7-84c9-408c-beb2-02bef5a80028,BusinessHotel,Tier2,11,4,0,Peak,1,10,195.22,129.51,252,227,77,81,0,9,84.6,Low,0
d2d0bd09-8997-4f2b-a605-cf0b0ef1f9c9,AirportHotel,Tier3,12,7,1,Mid,1,3,352.39,290.91,70,278,20,40,1,9,53.37,Low,0
9e3323e4-b55f-428c-a45f-443e4bf0ce0c,ResortHotel,Tier2,8,7,1,Peak,0,8,278.97,406.31,249,50,8,174,0,2,80.02,Low,0
8ee3d3f9-c79f-420f-a3ac-1ab8dbfa195a,BusinessHotel,Tier2,6,7,1,High,1,8,100.13,386.62,109,238,48,123,1,10,146.57,Medium,1
b9ece826-162c-4ba0-a4b4-38c6c031e0ec,ResortHotel,Tier3,10,5,0,Low,1,5,66.95,71.63,25,223,64,134,0,6,106.76,Low,0
770aa79b-d896-43fd-b48f-65171831ab59,ResortHotel,Tier3,12,7,1,High,1,4,105.79,261.85,71,179,108,107,1,2,108.38,Low,0
77f33a32-41cb-4d7e-8332-f737a22c2a82,AirportHotel,Tier2,7,2,0,Peak,1,9,382.48,367.86,195,80,78,189,0,1,100.74,Low,0
2d386540-fb9c-4037-bd32-5845ea8a47ab,BusinessHotel,Tier2,7,3,0,Peak,1,9,234.31,140.97,50,231,83,128,1,9,148.72,Medium,1
b182441e-e69a-482b-ac25-b29128a45317,BusinessHotel,Tier3,6,1,0,Mid,0,4,344.4,241.02,203,96,24,58,0,1,66.44,Low,0
c0e65b6c-258c-4173-9552-505555514954,BusinessHotel,Tier1,11,1,0,Mid,0,6,328.58,428.2,34,126,31,26,0,3,50.08,Low,0
889b20be-7d46-47b9-a54f-092fb24d3d29,ResortHotel,Tier2,6,3,0,High,0,7,398.23,51.03,238,191,16,156,0,4,95.72,Low,0
109f4274-3ccd-4db9-a359-1e1a7251c72c,BusinessHotel,Tier3,2,6,1,Low,1,6,294.22,219.08,172,135,6,36,0,1,57.04,Low,0
099afbde-de00-4723-a10b-6e68e5cfe9bf,BusinessHotel,Tier3,1,7,1,Mid,1,2,95.57,326.89,254,114,110,135,1,6,56.46,Low,0
b75494e1-2638-449d-b3f6-36b760f8b262,BusinessHotel,Tier1,10,1,0,Low,0,4,176.53,285.81,28,211,76,82,0,6,93.75,Low,0
6114e89d-c538-4cb3-924f-bf61ef1c873a,BusinessHotel,Tier1,5,1,0,Low,1,8,88.86,126.47,140,125,25,83,1,4,79.94,Low,0
e525dc70-befb-43dd-a25e-0563f275257d,AirportHotel,Tier2,9,2,0,Mid,1,0,375.43,334.26,41,111,58,136,0,6,90.95,Low,0
ad6e91a1-d7a9-4023-aace-5ec57281fb48,ResortHotel,Tier2,10,3,0,High,1,9,129.27,136.81,175,137,95,168,0,4,106.3,Low,0
23355f51-6210-44ad-bd2c-e1e917c737a7,ResortHotel,Tier2,4,3,0,High,0,8,329.26,181.24,173,167,101,117,1,9,95.88,Low,0
3aa03df7-f95c-4e27-b6de-1832546f004a,ResortHotel,Tier2,11,6,1,Low,1,3,203.03,90.03,113,241,67,100,1,8,81.61,Low,0
800f6e6f-74d2-41a3-a32c-e681b7dd20fa,AirportHotel,Tier2,5,5,0,High,1,3,162.35,329.85,46,203,52,166,0,9,109.69,Low,0
4ab29a9f-ba1d-467d-982e-d53913106650,BusinessHotel,Tier1,3,7,1,Low,1,0,378.44,168.69,85,22,35,33,0,5,2.5,Low,0
cda53bac-e5ec-4593-b5a5-3342baacea3a,ResortHotel,Tier1,6,4,0,Mid,1,10,196.78,393.77,218,94,85,190,1,8,137.96,Medium,1
3f231bb5-01bc-4342-a2bd-84e66a6a6e52,AirportHotel,Tier3,7,5,0,Peak,1,1,381.2,151.25,111,98,49,48,0,3,46.82,Low,0
a0800eff-8395-4372-a2dc-4b86f76fa5bf,CityHotel,Tier1,10,1,0,High,0,6,279.89,88.83,121,149,32,118,0,6,65.81,Low,0
ec81103a-ec2e-485e-95f7-8270f00c33f4,AirportHotel,Tier2,5,7,1,Low,1,3,235.99,210.96,253,165,51,173,0,2,85.7,Low,0
053e8de7-0add-4b10-bc78-118c9265534b,BusinessHotel,Tier2,12,6,1,Low,1,5,201.42,135.31,136,252,59,45,1,1,68.56,Low,0
8004b98b-29d8-47fb-a861-31a58914fe46,BusinessHotel,Tier1,2,1,0,High,1,7,210.07,373.9,127,123,93,114,1,2,65.98,Low,0
34e2bd7b-6b8a-45ab-9872-5db260e4a2f1,AirportHotel,Tier2,7,2,0,Peak,1,5,225.16,149.41,145,17,88,167,0,10,115.6,Low,0
8cb8617f-41d9-45e4-98ec-402dcb8ba2e3,AirportHotel,Tier2,4,4,0,High,1,10,217.24,148.97,123,217,76,179,1,9,132.91,Medium,1
7711998d-689f-48e5-9394-d9b6664908a7,ResortHotel,Tier2,11,4,0,High,1,10,119.54,326.11,281,240,54,110,0,3,119.3,Low,0
c5a3dffc-f395-4179-ae5b-86e9b8f55674,BusinessHotel,Tier1,3,7,1,High,1,0,335.67,128.8,43,213,36,76,1,6,78.02,Low,0
7ab50520-2b01-4156-9ad7-9fdb0d64adc7,CityHotel,Tier2,12,6,1,High,1,0,145.06,68.44,81,232,66,149,1,6,98.69,Low,0
8dd20533-8638-4bff-b4c7-db5bd45af269,ResortHotel,Tier2,12,3,0,Low,1,0,186.81,117.25,145,85,78,50,1,1,26.81,Low,0
48b4b941-561d-49a7-8c1c-e964085fc622,CityHotel,Tier1,4,5,0,High,1,2,278.65,436.23,295,211,100,82,0,8,110.02,Low,0
f1baafe5-c76c-41eb-a8de-bbbb51478a2c,CityHotel,Tier2,12,2,0,Low,0,7,252.65,239.07,231,37,32,22,0,3,3.4,Low,0
c56948dc-2193-4313-8d8e-12769f6b4a67,BusinessHotel,Tier3,4,3,0,Mid,0,0,395.71,391.7,191,142,93,48,1,6,29.44,Low,0
03791cd0-02ae-4a95-9c41-b31ca9ea7e3a,ResortHotel,Tier2,3,1,0,Low,0,0,112.51,220.88,260,107,108,124,0,3,27.85,Low,0
c919ef38-fef7-44cb-9111-5ca0e0b72e85,ResortHotel,Tier3,3,6,1,Peak,0,5,396.28,113.63,256,152,72,165,0,2,70.36,Low,0
07f35367-d5c1-4a50-926c-b456e3839100,CityHotel,Tier3,1,7,1,Low,0,6,352.46,290.01,48,176,35,66,1,10,107.53,Low,0
f31f2804-c3fd-4506-88d3-ec610357a0cf,ResortHotel,Tier3,7,2,0,Mid,0,5,226.1,129.66,229,154,13,88,0,2,65.89,Low,0
2bfcc972-c323-4681-98b5-7e0cee5c119b,BusinessHotel,Tier2,10,1,0,Mid,1,3,168.06,287.31,113,74,5,183,1,1,108.83,Low,0
1cc83c53-9d3b-4d1e-9202-d488b652edb9,BusinessHotel,Tier2,6,6,1,Low,1,8,252.66,192.4,258,227,108,53,0,1,80.31,Low,0
863cc418-9335-4b46-8710-230164b6cdca,ResortHotel,Tier2,7,1,0,Peak,1,0,176.62,123.6,203,151,35,30,0,3,66.04,Low,0
4cbfe06b-97a1-4e00-a9ae-0b4e292bd1eb,CityHotel,Tier3,8,3,0,Peak,0,6,366.48,204.22,188,161,88,185,1,4,109.07,Low,0
8bea1dcb-5da5-439d-b797-efd9810d7910,AirportHotel,Tier1,9,7,1,High,1,0,305.2,352.9,189,237,68,52,1,3,100.71,Low,0
b65c6513-c3a3-4d75-948a-882235c35f34,ResortHotel,Tier3,11,2,0,Low,0,8,73.43,147.26,168,208,1,112,1,10,87.17,Low,0
e6422bd5-d32d-4701-926b-6aa729555644,CityHotel,Tier2,3,3,0,Low,1,0,89.95,331.85,172,88,91,97,1,3,35.1,Low,0
aa266d7f-ae36-4664-9642-fe9a5de7d45b,AirportHotel,Tier2,7,5,0,Low,0,1,271.71,65.5,39,111,81,86,0,2,74.31,Low,0
6895599b-d08b-45e1-9376-355671257b98,CityHotel,Tier2,1,7,1,Low,0,9,363.66,213.72,224,187,70,154,1,1,86.76,Low,0
19150da8-6857-42ba-8ace-7dabc7de15cb,AirportHotel,Tier1,12,1,0,Peak,1,4,137.69,434.59,278,247,109,29,0,1,93.11,Low,0
451f88cb-2f60-479e-a7d3-e0caec2c996b,AirportHotel,Tier2,3,2,0,High,0,2,381.55,255.69,230,63,97,55,0,1,67.39,Low,0
e60c3596-574a-4960-973d-95bdf3c999cb,BusinessHotel,Tier2,2,3,0,Low,1,2,377.04,372.7,286,270,54,149,1,5,122.38,Medium,1
dd62ca25-ff2a-480b-a141-10527a58b959,CityHotel,Tier3,10,2,0,Mid,0,0,261.14,93.14,83,254,51,130,0,9,106.54,Low,0
2e70d865-882b-45d9-b95c-1ff42c6a4fbf,ResortHotel,Tier1,2,2,0,Mid,1,9,231.67,363.01,44,90,68,81,0,10,90.21,Low,0
6126f9cf-fed7-4b2c-bff9-23b28a80f3e7,BusinessHotel,Tier1,10,7,1,Peak,1,7,334.43,364.3,127,111,68,161,0,1,67.58,Low,0
5d01d302-d3f2-45cf-a47e-d2cee0ea0b38,BusinessHotel,Tier1,7,6,1,Mid,0,8,128.14,252.51,187,34,37,146,0,9,101.83,Low,0
067c5dc0-99db-4417-9cb0-97bb03d41707,ResortHotel,Tier2,1,5,0,Mid,1,7,153.63,187.62,68,82,74,167,1,2,83.28,Low,0
eae61f2d-bfec-40f6-b77f-3de1670a7234,CityHotel,Tier3,1,1,0,High,0,5,332.71,249.81,142,55,8,26,0,9,32.61,Low,0
e781d588-1c38-46e0-a997-c7e838e74755,AirportHotel,Tier2,4,6,1,Peak,0,10,228.64,232.25,283,15,108,46,0,2,41.01,Low,0
0584528e-7ad2-42e9-a444-61aaefc3815c,BusinessHotel,Tier3,8,4,0,Mid,0,5,177.5,122.12,242,280,119,34,1,6,91.45,Low,0
e4d28a00-678c-4243-a9e6-591a4121e2c8,ResortHotel,Tier3,4,5,0,Peak,1,2,269.53,189.3,165,122,94,60,1,8,75.43,Low,0
d8335fe4-0ea9-4ade-b71c-9c51bdadc0a5,CityHotel,Tier2,2,3,0,Low,0,5,135.21,105.34,89,206,40,171,1,10,139.27,Medium,1
3a047ad3-6625-48fa-9be3-868112dc47c6,CityHotel,Tier2,3,2,0,Low,1,3,182.76,69.01,169,266,15,100,0,1,99.38,Low,0
08286e8a-224a-498f-82a6-d4d21ed7c666,BusinessHotel,Tier3,6,4,0,Low,1,5,397.7,275.46,84,51,79,52,0,10,36.45,Low,0
27867ab1-070b-4119-9911-5e6421e718af,ResortHotel,Tier2,11,4,0,Mid,1,4,228.95,333.84,257,142,57,190,1,3,108.99,Low,0
a0a11568-adb5-4219-b4e7-5752c215a190,ResortHotel,Tier1,3,4,0,Mid,0,4,195.16,146.34,38,165,93,47,1,1,39.9,Low,0
