booking_id,hotel_type,lead_time_days,room_type,nights,guests,booking_channel,avg_daily_rate,expected_revenue,canceled,no_show,refund_percent,refund_amount,penalty_fee,rebooked,recovered_revenue,high_season,special_event,advance_payment,revenue_loss
30a72c57-9742-4f35-b103-8cf074174938,CityHotel,288,Standard,5,2,Direct,140,700,0,0,0,0,0,0,0,0,0,1,700
0692403f-ca39-4878-b7af-de500d8842c9,BusinessHotel,48,Suite,14,4,Agent,330.54,4627.56,1,0,0,0,819.46,1,1858.29,1,1,0,0
ec6f1b54-9eab-4c97-8fd5-a11236c57299,ResortHotel,124,Deluxe,14,1,Online,323.8,4533.2,1,0,100,4533.2,1294.63,0,0,0,0,1,3238.57
99e64d48-3160-4838-a6cb-e97ea66578a7,CityHotel,127,Suite,5,1,Direct,303.76,1518.8,0,0,0,0,0,0,0,0,0,0,1518.8
f6833c30-36a9-464e-8cc5-a3cd3ba614cf,ResortHotel,343,Deluxe,11,4,Corporate,416.47,4581.17,1,0,25,1145.29,379.53,1,3509.3,0,1,1,0
5be072de-3448-4238-bf81-47ffa6985b6f,ResortHotel,129,Executive,4,5,Corporate,307.01,1228.04,0,0,0,0,0,0,0,0,0,1,1228.04
a94ab9a7-23d0-42f4-ba91-04f9151e6852,ResortHotel,131,Executive,8,3,Direct,439.4,3515.2,0,0,0,0,0,0,0,0,0,0,3515.2
4da30936-dfcc-4d6d-81da-fc8df7b1be5c,CityHotel,305,Deluxe,2,2,Online,99.26,198.52,0,0,0,0,0,0,0,1,1,1,198.52
cac3b0cd-f448-4948-b3de-9ed777abc680,BusinessHotel,2,Deluxe,6,5,Agent,118.76,712.56,0,0,0,0,0,0,0,1,0,0,712.56
5ec1d4be-d784-4255-b5db-b33e25770fa8,ResortHotel,74,Executive,4,5,Direct,188.18,752.72,1,0,75,564.54,108.14,0,0,0,0,0,456.4
bd95d8fe-3d9d-4906-8433-b86e2a8afe01,BusinessHotel,137,Standard,11,3,Agent,385.36,4238.96,1,0,25,1059.74,268.69,0,0,0,0,1,791.05
df6210d5-8608-47f7-aea1-347091b02ba9,CityHotel,195,Standard,14,4,Corporate,161.12,2255.68,1,0,100,2255.68,107.87,0,0,0,1,0,2147.81
9f785cb8-7aa2-488f-ad5b-75995cf0a3c4,CityHotel,219,Suite,3,4,Agent,444.32,1332.96,1,0,0,0,328.16,1,783.77,0,0,1,0
d0a940fb-d382-4acd-94df-c5b0f2c21554,CityHotel,301,Suite,8,3,Agent,246.54,1972.32,1,0,50,986.16,87.21,0,0,0,1,1,898.95
a34f5237-b3e8-4c20-bea2-20848dd14e67,CityHotel,150,Suite,3,4,Direct,303.92,911.76,0,0,0,0,0,0,0,0,0,0,911.76
c5707a02-c7da-43b5-b3d6-1a7fb7891ac5,CityHotel,123,Standard,3,4,Direct,121.73,365.19,0,1,0,0,0,0,0,1,1,1,365.19
db22a4fd-b7de-4e8b-b694-1a77531bb04b,CityHotel,314,Standard,10,2,Agent,377.35,3773.5,1,0,0,0,191.26,0,0,0,0,0,0
f555c9c5-50f3-405a-89b8-97a172c3939b,BusinessHotel,190,Executive,11,1,Direct,134.16,1475.76,0,0,0,0,0,0,0,1,1,0,1475.76
6329f635-3b00-4926-b1a8-5847010bb901,BusinessHotel,126,Suite,1,3,Online,244.08,244.08,0,0,0,0,0,0,0,0,1,1,244.08
89e15d82-dd45-4854-a110-59fdb75c5261,BusinessHotel,68,Executive,12,1,Direct,406.62,4879.44,1,0,0,0,125.93,0,0,1,0,0,0
a05b3fd1-a0f2-4ffa-b2c2-6fb54f824604,CityHotel,152,Standard,13,5,Direct,539.84,7017.92,0,0,0,0,0,0,0,1,0,1,7017.92
123fec83-bd1e-464e-b61a-3735ae9c0c8f,CityHotel,117,Deluxe,2,4,Agent,332.6,665.2,1,0,0,0,180.06,1,650.92,1,1,0,0
449306d6-6d3c-4fb9-9c38-7d63a04a0644,BusinessHotel,296,Standard,4,5,Corporate,423.3,1693.2,0,0,0,0,0,0,0,1,1,1,1693.2
f6737863-95b0-4abc-b93b-7db6d0c44f91,ResortHotel,123,Standard,2,1,Direct,205.55,411.1,1,0,75,308.32,44.42,0,0,0,0,1,263.9
61f75176-e66a-43d2-9678-e29154dc3be6,BusinessHotel,214,Deluxe,11,3,Direct,531.16,5842.76,1,0,0,0,1040.71,0,0,1,1,0,0
b8fa372a-e864-4323-8c69-1478d8e373e5,BusinessHotel,139,Standard,9,1,Online,407.83,3670.47,0,0,0,0,0,0,0,1,1,0,3670.47
3765f442-40a1-4acf-be0b-1f78dbac6aae,CityHotel,160,Suite,14,5,Direct,501.93,7027.02,0,0,0,0,0,0,0,0,1,1,7027.02
a4937831-514f-4f51-bcc6-7a9550e7b957,BusinessHotel,118,Executive,5,5,Corporate,179.02,895.1,1,0,0,0,96.06,0,0,0,0,1,0
292a9751-7ce8-4b85-aa07-d64a9cb3aca8,ResortHotel,287,Standard,3,3,Online,519.93,1559.79,1,0,0,0,354.11,1,1309.82,0,0,0,0
f3f9ad5e-9add-428d-9324-324b5611ea42,ResortHotel,302,Standard,12,5,Direct,193.96,2327.52,1,0,100,2327.52,122.2,0,0,0,1,1,2205.32
ee567fd2-0969-42c5-a357-3ff010d0268d,ResortHotel,255,Suite,14,3,Agent,410.64,5748.96,1,0,50,2874.48,146.18,1,4505.31,1,1,0,0
83589dba-4adb-4e24-8bc8-6153c1149a74,CityHotel,232,Deluxe,3,5,Online,152.67,458.01,1,0,25,114.5,72.94,1,350.59,0,0,1,0
bc9a0675-d2e9-440e-8254-321619290f81,CityHotel,235,Executive,7,4,Online,557.53,3902.71,0,0,0,0,0,0,0,0,1,0,3902.71
c59e66f6-2073-4de3-af55-12e01209aa09,ResortHotel,63,Suite,2,4,Direct,561.77,1123.54,1,0,50,561.77,142.52,1,919.55,1,1,0,0
cc400b8e-01f1-4527-95d5-69b733493728,CityHotel,318,Standard,13,1,Online,364.37,4736.81,1,0,25,1184.2,192.21,0,0,0,0,0,991.99
79952374-fb80-4150-9e02-56003010096b,ResortHotel,44,Suite,8,4,Online,551.3,4410.4,1,0,50,2205.2,1019.14,0,0,1,0,0,1186.06
8928e7fe-40a4-4741-a6a5-f632e7f7595c,BusinessHotel,284,Standard,6,3,Online,530.77,3184.62,0,0,0,0,0,0,0,0,1,1,3184.62
8ded6eec-165b-491b-bee3-b5a66414782f,ResortHotel,100,Executive,8,1,Corporate,314.4,2515.2,0,0,0,0,0,0,0,1,0,1,2515.2
c64fa5a7-2f27-40f6-97e7-c64bb8fd67ac,ResortHotel,217,Executive,4,3,Agent,60.71,242.84,0,0,0,0,0,0,0,1,1,1,242.84
01f28ddd-98f4-46e0-af3f-e5ff6b2bffbf,ResortHotel,258,Standard,8,1,Corporate,122.42,979.36,0,0,0,0,0,0,0,1,0,1,979.36
b4851350-6498-4912-94e6-12a3ca76c9b0,BusinessHotel,274,Executive,11,2,Direct,219.58,2415.38,0,0,0,0,0,0,0,1,1,0,2415.38
044f52ea-b09d-46df-8994-e8d6fc834428,CityHotel,87,Suite,13,3,Online,521.95,6785.35,0,0,0,0,0,0,0,0,1,0,6785.35
1fa7482e-05f3-42d4-8a26-d6761b57b1f5,ResortHotel,167,Standard,8,4,Direct,67.94,543.52,1,0,100,543.52,58,1,431.33,0,1,0,54.19
e240b166-f02e-4308-92a1-e8db4a7633d3,BusinessHotel,331,Standard,1,2,Agent,421.86,421.86,1,0,25,105.47,56.47,1,174.28,1,0,0,0
6519e77b-d421-48eb-ba51-d58b85218a3b,CityHotel,363,Deluxe,14,3,Online,561.14,7855.96,1,0,0,0,1095.27,1,4784.96,1,0,0,0
600df78b-6a7c-4257-8625-f98cb7b5d6ed,BusinessHotel,75,Suite,1,5,Agent,146.52,146.52,0,0,0,0,0,0,0,1,0,0,146.52
57a98f01-8b20-4c37-b73a-8c529b830640,ResortHotel,232,Executive,10,4,Direct,411.64,4116.4,1,0,75,3087.3,98.41,0,0,0,0,0,2988.89
fd36c95f-4be9-46cc-bf4c-af24c0f6649d,BusinessHotel,238,Executive,11,5,Corporate,554.99,6104.89,1,0,100,6104.89,746.47,0,0,1,0,1,5358.42
5ce78009-f041-4466-bcbf-994c2e0a7324,BusinessHotel,151,Deluxe,8,4,Online,460.85,3686.8,1,0,25,921.7,178.94,0,0,0,0,1,742.76
046cd476-581b-4760-9963-bd12bc75e577,CityHotel,331,Suite,1,3,Corporate,559.32,559.32,1,0,75,419.49,57,1,394.28,0,0,1,0
f52486e8-0051-48e8-88c0-02a928b1dc7a,BusinessHotel,326,Executive,6,5,Agent,530.09,3180.54,1,0,75,2385.41,135.45,0,0,0,0,1,2249.96
a093b26b-7c17-48a1-8f0f-21b8ec7e9bad,ResortHotel,257,Standard,14,2,Corporate,426.48,5970.72,0,0,0,0,0,0,0,0,1,1,5970.72
764f11bd-407a-4e32-83d8-5f87e3e1dfd6,ResortHotel,334,Standard,9,3,Online,448.32,4034.88,0,0,0,0,0,0,0,1,1,1,4034.88
649f0a20-2b55-452e-a93d-7caef7bc1ab2,BusinessHotel,82,Executive,13,1,Corporate,254.64,3310.32,1,0,50,1655.16,75.35,0,0,1,0,0,1579.81
55c59455-f9fc-4b15-81b6-f2b191b3b9d1,ResortHotel,279,Deluxe,5,2,Direct,401.99,2009.95,1,0,50,1004.98,511.5,0,0,0,1,0,493.48
4e3c2179-def7-49aa-b33d-b7146baeb402,ResortHotel,123,Suite,14,3,Corporate,218.84,3063.76,1,0,50,1531.88,519.48,0,0,0,1,1,1012.4
ccc8e0c6-181a-4320-8f19-d28dcb715d02,CityHotel,107,Standard,13,5,Direct,339.34,4411.42,0,0,0,0,0,0,0,0,1,0,4411.42
2fc04b98-aa80-43f6-b634-b7feb3b25ee9,BusinessHotel,286,Suite,10,4,Online,416.15,4161.5,1,0,25,1040.38,999.41,1,2413.73,0,1,1,0
6ccd2647-61d8-4537-83fe-e1ce530105aa,ResortHotel,121,Deluxe,8,2,Online,589.17,4713.36,0,1,0,0,0,0,0,1,0,0,4713.36
2d76073c-af8e-4ad0-a08a-7136e24c72e1,BusinessHotel,199,Suite,7,5,Online,542.01,3794.07,0,0,0,0,0,0,0,1,0,1,3794.07
9c242e14-0972-42b2-849e-244ea6bc9fac,BusinessHotel,93,Suite,4,4,Online,73.1,292.4,1,0,75,219.3,51.23,1,87.98,0,1,0,80.09
412f684c-2365-4b0a-8eb3-a9914c241a99,BusinessHotel,173,Standard,2,5,Direct,370.89,741.78,0,0,0,0,0,0,0,0,1,1,741.78
95369216-e889-4d4b-aa26-76fa0197d48b,BusinessHotel,131,Standard,12,1,Agent,251.31,3015.72,0,0,0,0,0,0,0,0,1,1,3015.72
7997c809-8af7-4a42-9978-13cf11e37c3a,CityHotel,354,Suite,13,2,Direct,351.48,4569.24,1,0,0,0,92.74,0,0,0,1,1,0
54f84b58-2a0a-4731-8534-76f2e239386e,CityHotel,126,Suite,11,3,Agent,522.83,5751.13,1,0,75,4313.35,1699.83,0,0,1,1,0,2613.52
e736d94d-ac1c-4c61-9358-a8189932d6d8,BusinessHotel,286,Deluxe,1,2,Online,481.56,481.56,0,0,0,0,0,0,0,0,0,1,481.56
b32e5b6d-f072-4146-8d92-42765720e115,CityHotel,17,Deluxe,9,5,Direct,91.87,826.83,1,0,0,0,120.79,1,729.83,0,1,1,0
e667b4a7-773c-497a-9c32-c15b3f35b3cd,BusinessHotel,358,Standard,7,1,Online,372.08,2604.56,0,1,0,0,0,0,0,1,0,0,2604.56
e91e4e7f-fffe-49ee-83c9-0136d1553480,BusinessHotel,107,Suite,8,5,Corporate,330.98,2647.84,1,0,100,2647.84,731.37,0,0,1,1,1,1916.47
c1bd08e2-8399-4b9b-a46b-aa0de5efb368,BusinessHotel,109,Executive,10,4,Agent,589.44,5894.4,1,0,25,1473.6,1150.45,0,0,1,1,0,323.15
44779ea5-f7e6-40ce-b696-bdf5ce137d67,ResortHotel,28,Deluxe,7,1,Online,521.05,3647.35,0,0,0,0,0,0,0,0,0,1,3647.35
e0c15445-9e6a-44b2-9422-703ab9510888,BusinessHotel,346,Standard,7,5,Direct,145.31,1017.17,1,0,75,762.88,128.18,1,555.19,0,1,0,79.51
29988aa4-6362-4959-b93f-b80eea6ddcd0,ResortHotel,337,Executive,10,1,Direct,191.62,1916.2,1,0,75,1437.15,314.34,0,0,1,1,0,1122.81
0dc23efc-11a9-4aa1-980e-b8ceaf2174a0,CityHotel,114,Standard,6,1,Direct,224.99,1349.94,0,0,0,0,0,0,0,0,1,0,1349.94
c6834a74-a4c1-453f-954a-9725a90b0ef1,ResortHotel,44,Suite,1,5,Direct,215.71,215.71,1,0,50,107.86,7.93,1,69.66,0,0,0,30.27
becc285b-a70f-4e46-94ab-f524d92077dc,ResortHotel,184,Suite,1,1,Direct,580.94,580.94,0,0,0,0,0,0,0,1,0,0,580.94
7b6ded5d-adf0-4159-8348-ba6de7679f9d,BusinessHotel,71,Suite,13,4,Online,92.66,1204.58,0,0,0,0,0,0,0,0,1,0,1204.58
28e3bba9-7f6f-46a8-b7db-e5957b05a03b,CityHotel,51,Executive,11,3,Corporate,67.92,747.12,0,0,0,0,0,0,0,0,1,0,747.12
cb40d5e4-0736-4138-a3c8-e5a4f17ddf7c,CityHotel,234,Executive,12,2,Direct,440.22,5282.64,1,0,50,2641.32,671.12,1,2188.36,0,1,1,0
e4306cf1-cc7b-4e7c-b2b4-766dde435882,CityHotel,346,Deluxe,13,1,Corporate,521.95,6785.35,1,0,0,0,756.98,0,0,0,0,1,0
a7a055fa-e1eb-4f47-b529-32e1f503e6fe,BusinessHotel,225,Standard,10,1,Corporate,140.12,1401.2,0,0,0,0,0,0,0,1,1,1,1401.2
36fa8bc9-645f-4965-8567-7f533808d21e,BusinessHotel,271,Executive,4,4,Corporate,297.24,1188.96,1,0,100,1188.96,215.11,0,0,0,1,0,973.85
219aaf53-7a46-444f-a632-f0f3ab09fe97,CityHotel,209,Deluxe,5,5,Corporate,500.91,2504.55,0,0,0,0,0,0,0,1,1,0,2504.55
3fa47540-a258-4ad8-96f6-50b4e1e8e7be,CityHotel,136,Standard,12,2,Agent,200.18,2402.16,0,0,0,0,0,0,0,1,0,1,2402.16
df4946e1-562f-4d8a-872f-8a3dd46948a9,BusinessHotel,327,Deluxe,1,1,Direct,114.67,114.67,1,0,0,0,31.79,0,0,0,1,0,0
8a10e061-b222-489d-a5ed-35a52fabdeba,CityHotel,298,Standard,2,4,Corporate,188.13,376.26,1,0,0,0,112.02,0,0,1,0,1,0
dd7be172-ec81-4cb0-bda5-7aac7d82f367,BusinessHotel,128,Suite,3,5,Corporate,63.35,190.05,1,0,25,47.51,18.15,0,0,1,0,1,29.36
51ad9ed4-6885-4e90-9392-dc0ff0404cb1,CityHotel,98,Suite,5,1,Direct,376.83,1884.15,1,0,50,942.08,8.17,1,1632.47,0,0,1,0
7bbea110-f632-4a30-8ee3-4e0ecf45bd84,BusinessHotel,98,Executive,11,2,Direct,301.75,3319.25,0,0,0,0,0,0,0,0,0,1,3319.25
919269bf-1da6-4d37-8767-b6436d0f1fb9,ResortHotel,79,Suite,8,5,Online,180.25,1442,1,0,100,1442,108.09,1,529.21,1,0,0,804.7
fe91a3e0-a9e5-4807-9184-53856979f545,ResortHotel,306,Executive,11,1,Agent,263.49,2898.39,0,0,0,0,0,0,0,0,1,1,2898.39
b5460b42-5c61-4f9b-bb99-21d6e4965a38,CityHotel,140,Deluxe,10,4,Corporate,355.92,3559.2,0,0,0,0,0,0,0,0,0,1,3559.2
7400f9a2-08d9-428b-b95f-91925a89999c,CityHotel,154,Standard,12,1,Agent,417.24,5006.88,0,0,0,0,0,0,0,0,0,1,5006.88
cc85d52d-c974-4906-b92e-7845860344e4,BusinessHotel,233,Executive,5,5,Corporate,386.12,1930.6,0,0,0,0,0,0,0,1,1,1,1930.6
f11b9997-b840-449e-808d-c29d188287bc,BusinessHotel,73,Standard,7,5,Direct,266.93,1868.51,1,0,100,1868.51,412.54,1,884.64,1,1,1,571.33
12d20d13-c58f-40e8-ac73-e5b93050ade8,CityHotel,67,Standard,5,3,Agent,295.66,1478.3,0,0,0,0,0,0,0,0,1,0,1478.3
447abb0b-3e6e-47ac-b637-5b35b04ac6e7,ResortHotel,333,Standard,13,3,Corporate,450.1,5851.3,1,0,100,5851.3,757.56,0,0,1,0,1,5093.74
6cee703d-c83f-45ff-b2a1-03523ab118b9,BusinessHotel,198,Suite,3,2,Corporate,211.66,634.98,0,0,0,0,0,0,0,1,0,1,634.98
177d153a-b9a2-4540-b62a-d6f56e845490,BusinessHotel,214,Standard,13,3,Direct,455.22,5917.86,1,0,50,2958.93,163.66,0,0,0,1,1,2795.27
c4d58bac-9488-4238-b23e-be9f1b1a8b81,ResortHotel,219,Standard,4,4,Direct,86.22,344.88,1,0,50,172.44,5.75,0,0,0,1,1,166.69
36bbeba7-60f0-47fc-8b08-79b594c899dd,CityHotel,266,Standard,1,1,Online,290.23,290.23,1,0,50,145.12,61.32,0,0,0,0,1,83.8
1094d1f7-0d49-4ba6-8562-29c9902bd779,CityHotel,219,Standard,4,1,Direct,543.06,2172.24,0,0,0,0,0,0,0,1,0,0,2172.24
67fd01c1-4332-46a8-8d0a-d3f7ca710d6a,BusinessHotel,361,Standard,7,3,Corporate,428.18,2997.26,0,0,0,0,0,0,0,1,0,0,2997.26
3f228143-6467-4e1a-9fb7-9d3e5bad63b7,BusinessHotel,292,Deluxe,14,5,Online,521.22,7297.08,0,0,0,0,0,0,0,0,0,1,7297.08
54642c8e-53db-4cf0-95e8-06506b13f85f,CityHotel,60,Standard,3,2,Agent,568.57,1705.71,0,1,0,0,0,0,0,1,0,1,1705.71
7fbdcc72-0a19-4e9e-8bb7-f5088ab45c17,BusinessHotel,82,Deluxe,6,3,Online,458.85,2753.1,0,0,0,0,0,0,0,1,0,1,2753.1
ae7eb612-4bf6-4373-90d8-a3c002fc978d,ResortHotel,53,Executive,12,4,Corporate,191.4,2296.8,1,0,25,574.2,636.78,0,0,0,0,1,0
3e2660fe-b151-4aed-9f74-991baa7a77c6,BusinessHotel,242,Suite,7,1,Agent,61.17,428.19,0,0,0,0,0,0,0,1,1,1,428.19
73f75c48-687c-4976-87b7-09e708a0619d,BusinessHotel,135,Deluxe,1,4,Agent,192.3,192.3,0,0,0,0,0,0,0,1,0,0,192.3
79fa3327-001e-486b-8045-e715d0ffc3ef,CityHotel,345,Deluxe,5,2,Corporate,478.24,2391.2,0,0,0,0,0,0,0,0,1,1,2391.2
72b2c1ba-54a0-42b0-abf6-d2f1d42676db,BusinessHotel,187,Deluxe,6,5,Direct,585.64,3513.84,1,0,0,0,237.22,0,0,1,1,1,0
a1a175e2-f390-43c7-85d5-2b2631b9030d,ResortHotel,27,Deluxe,10,5,Corporate,147.54,1475.4,1,0,75,1106.55,187.43,0,0,0,0,0,919.12
7200338c-8ff3-4899-9617-a37ac59d8cac,ResortHotel,243,Suite,9,3,Agent,427.77,3849.93,1,0,0,0,398.03,1,2375.8,0,0,1,0
358ce263-0ff0-46a1-b34b-595b59d84894,ResortHotel,341,Deluxe,5,4,Direct,271.68,1358.4,0,0,0,0,0,0,0,0,0,1,1358.4
f2c927dd-0cb4-4427-88c5-34a21f949a50,CityHotel,84,Executive,5,4,Online,366.33,1831.65,1,0,75,1373.74,63.94,1,1363.53,1,1,0,0
4650665f-15f5-4e55-9fa4-ed57f33b798e,CityHotel,164,Deluxe,7,5,Online,598.97,4192.79,0,0,0,0,0,0,0,0,0,1,4192.79
948a4c0f-b59d-4475-81bf-f538efc38ac1,BusinessHotel,214,Standard,4,4,Corporate,68.66,274.64,1,0,100,274.64,68.08,0,0,1,1,1,206.56
78c529d0-7326-4f0b-9ff2-fdf98d573174,CityHotel,181,Deluxe,8,4,Agent,304.4,2435.2,0,0,0,0,0,0,0,1,1,1,2435.2
0813db4e-de73-4c8b-9427-d9e4b2be3ad8,CityHotel,164,Executive,4,4,Online,185.96,743.84,0,0,0,0,0,0,0,0,0,1,743.84
3634f023-0878-4a8d-b4f7-1bf92b9fbd7b,CityHotel,166,Executive,7,5,Agent,406.04,2842.28,1,0,75,2131.71,681.06,1,2040.7,0,1,0,0
e6d7d98d-e96f-48d9-9d59-13ebc1cf058d,BusinessHotel,89,Standard,8,4,Agent,241.83,1934.64,0,0,0,0,0,0,0,0,1,0,1934.64
d525ba88-e093-4c32-8b42-a0821d27d087,ResortHotel,50,Deluxe,1,3,Direct,598.47,598.47,1,0,50,299.24,42.7,0,0,1,1,0,256.54
6cef076d-4413-4d26-b984-e11633c5d0a7,BusinessHotel,104,Suite,2,4,Corporate,391.55,783.1,0,0,0,0,0,0,0,1,1,1,783.1
dd545d67-41f6-450a-a8b6-85f42ac28e55,CityHotel,276,Suite,11,5,Online,79.83,878.13,0,0,0,0,0,0,0,0,1,1,878.13
b0b7fa52-2879-4d74-b0c2-fe28e5171abe,BusinessHotel,135,Deluxe,6,3,Online,385.05,2310.3,0,0,0,0,0,0,0,1,0,1,2310.3
abb93e9c-5959-4861-97c7-00ef43809dc9,CityHotel,337,Standard,13,4,Corporate,119.57,1554.41,1,0,0,0,144.76,1,788.31,1,1,0,0
bc807d42-6a71-403d-8755-264bd519adf8,BusinessHotel,75,Executive,9,1,Corporate,472.55,4252.95,0,0,0,0,0,0,0,1,1,0,4252.95
32a4db03-3b10-4be6-bccc-460befe93bcc,BusinessHotel,8,Deluxe,8,1,Agent,253.14,2025.12,1,0,50,1012.56,119.8,1,1249.7,1,1,1,0
b8ec759e-91c0-4020-892d-cbd4d920949a,ResortHotel,97,Standard,7,4,Corporate,506.56,3545.92,0,0,0,0,0,0,0,0,0,1,3545.92
85f57b7c-ad73-49bd-81e3-d1596c546e7a,ResortHotel,163,Suite,1,4,Direct,118.41,118.41,1,0,100,118.41,7.32,0,0,1,0,0,111.09
70c6ab04-6193-48e5-98b5-b0948f6e10b9,ResortHotel,59,Deluxe,6,4,Online,256.18,1537.08,1,0,25,384.27,141.29,1,1096.08,0,1,0,0
83bf6c0d-0fd2-4c60-b6ab-8f6321d84235,BusinessHotel,134,Standard,6,2,Online,306.6,1839.6,1,0,25,459.9,199.29,0,0,1,0,1,260.61
649f3f62-5ee2-4f28-94c5-1b51b85fd50f,CityHotel,151,Deluxe,9,1,Agent,179.15,1612.35,1,0,100,1612.35,482.65,0,0,0,1,0,1129.7
1fedb896-dcae-4cd8-b7e8-1628a2913a1d,BusinessHotel,361,Standard,2,3,Agent,390.25,780.5,1,0,25,195.12,166.93,0,0,0,0,1,28.19
7eba3b99-b78f-4870-bb22-db197b039f2d,ResortHotel,204,Deluxe,8,4,Online,150.4,1203.2,1,0,0,0,355.74,1,918.36,1,0,1,0
ca2b169a-e4f0-416b-a07a-30146ac1df78,ResortHotel,28,Standard,5,5,Agent,204.37,1021.85,1,0,100,1021.85,126.78,1,689.97,0,1,1,205.1
514662f0-5512-4ece-bec3-bcd7b2d69d98,ResortHotel,264,Standard,3,4,Direct,112.18,336.54,0,0,0,0,0,0,0,1,1,0,336.54
be1c7ae7-4592-4161-a56c-f6983f8ba9c3,ResortHotel,307,Executive,3,2,Direct,362.1,1086.3,1,0,75,814.73,89.31,1,826.94,1,0,1,0
410f0fdf-d5e3-4551-ace3-60fa21f10bb8,ResortHotel,165,Standard,13,3,Online,392.88,5107.44,1,0,100,5107.44,655.46,0,0,0,1,1,4451.98
5faf44d6-59f0-4da2-9e9b-a9dabbbac04c,BusinessHotel,156,Deluxe,5,5,Corporate,349.7,1748.5,0,0,0,0,0,0,0,0,1,1,1748.5
61ec546f-0dd7-4c87-8141-fb81e6bcd758,ResortHotel,181,Suite,10,4,Direct,196.45,1964.5,0,1,0,0,0,0,0,1,1,0,1964.5
0d166b3d-bfe7-435f-a251-544e944d5fd7,BusinessHotel,97,Standard,5,2,Online,129.65,648.25,1,0,25,162.06,94.9,0,0,1,1,1,67.16
96389e32-7d2e-448f-8759-c050eb712738,ResortHotel,294,Standard,2,2,Corporate,158.3,316.6,0,0,0,0,0,0,0,1,1,1,316.6
be1c3bb5-87e1-45ac-843e-1b5e7264581a,BusinessHotel,317,Suite,3,2,Corporate,68.16,204.48,0,0,0,0,0,0,0,0,1,0,204.48
611c39cb-6a74-45dd-bdfe-beb67befa405,CityHotel,106,Executive,7,2,Direct,199.82,1398.74,0,0,0,0,0,0,0,0,0,1,1398.74
2263601c-97f1-475e-bc71-c64ca6575914,CityHotel,183,Deluxe,14,3,Agent,208.14,2913.96,0,0,0,0,0,0,0,1,0,1,2913.96
ca830999-4a97-4c79-b47a-dc3a99de3321,CityHotel,167,Standard,3,3,Agent,74.38,223.14,0,0,0,0,0,0,0,0,0,1,223.14
8a2ef5ec-4794-4078-8cb0-ead69be4a7a7,BusinessHotel,339,Executive,7,4,Agent,279.54,1956.78,0,0,0,0,0,0,0,0,1,1,1956.78
17a529fb-de7a-4ca1-8bbe-5c482bd6804a,BusinessHotel,64,Deluxe,1,4,Agent,213.87,213.87,1,0,50,106.94,11.01,0,0,1,0,0,95.93
c5fc76b1-4dd0-4082-ae51-c3ef991718c1,ResortHotel,242,Executive,12,5,Corporate,354.11,4249.32,1,0,0,0,34.31,0,0,1,1,1,0
2046ec66-2885-44bd-94ba-2a0e3f3c6497,CityHotel,222,Standard,7,3,Corporate,483.78,3386.46,0,1,0,0,0,0,0,1,0,1,3386.46
33a3cf89-ee43-43e6-864d-cc4885b4eac3,ResortHotel,106,Deluxe,14,4,Direct,270.45,3786.3,1,0,25,946.58,420.48,0,0,1,0,0,526.1
9bacb106-92ba-4228-a211-8ab1f45ce467,ResortHotel,239,Standard,2,1,Online,94.56,189.12,0,0,0,0,0,0,0,0,1,1,189.12
f8abea3a-6981-4a7a-a958-8117883ba39d,ResortHotel,351,Suite,5,4,Online,301.74,1508.7,0,0,0,0,0,0,0,1,0,0,1508.7
aec83565-5ac0-4835-bf27-4c9e61a63baa,CityHotel,43,Deluxe,10,1,Online,172.56,1725.6,0,0,0,0,0,0,0,0,0,0,1725.6
0d0bdc12-ffe0-4741-87dc-b3034bf32dfd,BusinessHotel,299,Executive,14,5,Corporate,270.71,3789.94,0,0,0,0,0,0,0,1,0,1,3789.94
f77ce925-d84b-4134-9c8a-0c0aeebc88ae,ResortHotel,352,Standard,4,2,Corporate,100.64,402.56,1,0,100,402.56,98.87,1,265.19,1,1,0,38.5
a25b2c71-120e-4687-989b-b91db003d26a,ResortHotel,296,Deluxe,1,3,Online,309.19,309.19,0,0,0,0,0,0,0,0,1,0,309.19
45891ec2-3072-4829-aea3-0382b75608be,ResortHotel,262,Suite,9,3,Online,159.07,1431.63,1,0,50,715.82,125.21,1,472.63,0,0,1,117.98
3c2aab8c-7d1f-4be8-b735-a4d0a3e6212a,BusinessHotel,353,Suite,7,2,Agent,297.19,2080.33,0,0,0,0,0,0,0,1,0,0,2080.33
bd6fe4e4-c840-4d1a-9818-55f7b3c8535f,ResortHotel,72,Standard,7,4,Corporate,485.46,3398.22,0,0,0,0,0,0,0,1,1,0,3398.22
3cbc225f-4d52-4419-bb95-41f6906786fc,CityHotel,21,Standard,14,1,Online,339.47,4752.58,1,0,50,2376.29,574.23,0,0,0,1,1,1802.06
77aff248-bd02-4d2e-82fb-e9a632e85331,BusinessHotel,294,Deluxe,12,2,Direct,72.33,867.96,1,0,50,433.98,26.9,0,0,1,0,1,407.08
55c22854-3af7-4ed6-99f0-8a7404ebc471,BusinessHotel,98,Executive,14,1,Direct,355.19,4972.66,1,0,25,1243.16,231.08,0,0,0,0,1,1012.08
6929328c-86f2-42b5-aea6-86f46ba43076,CityHotel,104,Deluxe,12,4,Direct,440.98,5291.76,0,0,0,0,0,0,0,1,0,1,5291.76
